Load History,Distance to Task,Total Distance Travelled,Suitability
7.0,24.0,6.0,3.0622045980840213
3.0,13.0,0.0,5.762136547070773
0.0,0.0,37.0,5.576083674475666
9.0,5.0,39.0,4.0390590309651
0.0,14.0,50.0,3.5955041735059496
5.0,4.0,41.0,4.97810458301968
1.0,10.0,8.0,6.954386029728874
9.0,5.0,1.0,4.951445381475514
5.0,0.0,10.0,6.839644994726207
7.0,22.0,50.0,1.8264503441494588
3.0,11.0,26.0,4.525073402787645
10.0,4.0,46.0,3.6478615130888064
1.0,19.0,20.0,4.504817262905628
6.0,0.0,19.0,5.729396794815566
0.0,23.0,27.0,3.390769159849408
5.0,11.0,23.0,4.201505773798489
2.0,11.0,9.0,5.9831971031065905
0.0,22.0,12.0,3.8419078976444077
2.0,16.0,36.0,3.3702531645569622
5.0,15.0,0.0,4.505664399856325
5.0,9.0,0.0,5.898975359504527
10.0,17.0,32.0,1.8465343866793673
4.0,11.0,31.0,4.161100643185111
10.0,7.0,23.0,4.224615818341786
6.0,15.0,35.0,2.008854536839612
8.0,23.0,41.0,1.8784508964575966
3.0,3.0,4.0,7.778079753011303
0.0,19.0,50.0,2.8064587970972252
10.0,21.0,26.0,2.308893399700007
8.0,18.0,16.0,3.1254835835382297
2.0,22.0,38.0,2.8096722021081395
0.0,25.0,6.0,3.525494672754947
7.0,5.0,50.0,4.310995564790265
5.0,4.0,16.0,6.0410963371590265
8.0,21.0,47.0,1.8715489918840504
6.0,23.0,18.0,2.8196824676163277
5.0,15.0,41.0,2.4489065964314047
1.0,16.0,47.0,3.277224085753372
9.0,10.0,10.0,4.228412416606725
4.0,16.0,3.0,4.939003795130827
7.0,11.0,10.0,4.585573671279039
0.0,13.0,37.0,4.073233634637144
9.0,2.0,46.0,3.8024767544074454
5.0,11.0,23.0,4.201505773798489
4.0,1.0,4.0,8.118830820584659
5.0,19.0,7.0,4.09565993490985
0.0,25.0,6.0,3.525494672754947
4.0,25.0,10.0,3.301368568806348
7.0,10.0,43.0,3.7747594375200433
1.0,5.0,40.0,5.221951418362135
6.0,19.0,49.0,1.758963257112902
7.0,6.0,41.0,4.32363749237321
6.0,5.0,0.0,6.264814814814813
2.0,14.0,50.0,3.515738046858162
6.0,14.0,29.0,2.860788843784277
5.0,0.0,32.0,5.315971703374877
2.0,22.0,38.0,2.8096722021081395
3.0,9.0,20.0,5.0456748182176625
1.0,10.0,4.0,7.59537488219134
9.0,2.0,39.0,4.157346279274076
2.0,13.0,15.0,5.305438650720055
2.0,14.0,15.0,5.178091879117731
5.0,18.0,19.0,3.6949285887194376
6.0,21.0,1.0,3.392717354077988
9.0,24.0,10.0,2.0246500246819092
5.0,12.0,11.0,4.761970827252303
8.0,0.0,20.0,5.237010543629851
0.0,2.0,8.0,8.535499645139764
1.0,17.0,10.0,5.150752304947983
9.0,10.0,33.0,3.6596029813859268
0.0,4.0,0.0,8.48957887746552
2.0,7.0,42.0,4.712331085582258
5.0,4.0,22.0,5.780967920441937
5.0,2.0,33.0,5.264045139412232
8.0,15.0,35.0,1.9444627578527893
7.0,12.0,31.0,3.558061806801969
9.0,6.0,12.0,4.530280857263997
1.0,1.0,36.0,5.68163372473055
10.0,18.0,22.0,2.6916198993532783
2.0,0.0,19.0,6.987261845478346
1.0,2.0,15.0,7.977857877773139
8.0,9.0,36.0,3.9571369121930915
2.0,20.0,13.0,4.2257802663115624
7.0,21.0,50.0,1.8264503441494588
5.0,12.0,48.0,3.0590018888557506
8.0,9.0,49.0,3.6636689966597813
2.0,17.0,20.0,4.520993651114079
0.0,5.0,39.0,5.33154335506516
7.0,10.0,39.0,3.8544159435745904
5.0,15.0,8.0,4.4848682657645815
0.0,7.0,16.0,6.6970567318733245
9.0,13.0,50.0,2.553862898769003
1.0,24.0,11.0,3.397567507024427
6.0,9.0,23.0,4.5669263819536985
1.0,5.0,18.0,6.88501243281458
3.0,19.0,7.0,4.569288922439704
3.0,24.0,16.0,3.0253138561287067
5.0,5.0,6.0,6.578931775738683
3.0,1.0,23.0,6.3144154296515085
10.0,7.0,43.0,3.6190800029109456
8.0,15.0,5.0,3.3910451547437845
10.0,25.0,44.0,1.886121133623215
4.0,18.0,35.0,2.980246796167663
1.0,10.0,30.0,5.159483956948257
5.0,7.0,11.0,5.6663486492955935
6.0,11.0,15.0,4.51334241355486
1.0,5.0,2.0,8.031216768450157
4.0,22.0,20.0,3.0354589094684807
2.0,2.0,31.0,6.112089602669488
6.0,16.0,37.0,1.9824735449735447
9.0,5.0,48.0,3.653115727140516
4.0,13.0,35.0,3.610516088628929
10.0,17.0,23.0,2.5825526548201907
7.0,24.0,8.0,3.0622045980840213
1.0,14.0,39.0,3.7352031652113533
8.0,6.0,24.0,4.825034727258767
10.0,15.0,48.0,1.8968351361997395
1.0,17.0,8.0,5.150752304947983
10.0,21.0,16.0,2.4953524433422185
1.0,6.0,14.0,6.769380009179819
7.0,20.0,22.0,2.784540158135664
5.0,25.0,9.0,3.339497351130949
6.0,19.0,13.0,3.3207445560961024
1.0,24.0,25.0,3.385633528009783
6.0,9.0,25.0,4.4873131478489015
6.0,25.0,14.0,3.0939156498377955
6.0,11.0,42.0,3.382965809462851
0.0,25.0,2.0,3.560549777117386
1.0,18.0,20.0,4.567028468056747
1.0,2.0,50.0,4.977781969858936
5.0,16.0,8.0,4.360348762040723
2.0,3.0,47.0,4.836075927779288
5.0,14.0,14.0,4.203754944426907
6.0,5.0,21.0,5.409935865219563
6.0,15.0,28.0,2.4855614100955585
8.0,8.0,19.0,4.4778167140521035
5.0,0.0,24.0,5.687231521744435
4.0,7.0,8.0,6.158023008376404
2.0,9.0,0.0,6.973739358711803
10.0,8.0,38.0,3.8475895771250057
3.0,22.0,14.0,3.4500915923337017
0.0,25.0,1.0,3.563750926612306
3.0,15.0,37.0,3.1618718685027387
3.0,17.0,42.0,3.0691854222095194
0.0,11.0,48.0,4.221934514928237
8.0,24.0,13.0,2.67769548708721
7.0,18.0,12.0,3.277421525097606
8.0,10.0,18.0,4.143251206353929
10.0,1.0,33.0,4.437236667616368
9.0,20.0,50.0,1.8867924528301883
7.0,9.0,34.0,4.163518920749261
2.0,7.0,9.0,6.153652453916118
2.0,9.0,1.0,6.973739358711803
3.0,14.0,43.0,3.364746531782648
4.0,12.0,25.0,4.052249751266927
5.0,14.0,8.0,4.669891515753524
0.0,7.0,5.0,7.799758854333123
1.0,5.0,27.0,6.183290007190223
3.0,6.0,39.0,4.910047685039251
8.0,1.0,1.0,5.429886861923632
5.0,12.0,37.0,3.57616616181864
8.0,0.0,13.0,5.451240002386269
6.0,7.0,40.0,4.314377944262792
3.0,2.0,30.0,5.940675623052731
0.0,25.0,22.0,3.4202735378250364
9.0,25.0,43.0,1.88165905631659
10.0,25.0,11.0,1.8608022051135824
9.0,11.0,28.0,3.3779473694665425
6.0,25.0,25.0,2.3826511397570136
8.0,6.0,6.0,5.1461312043772205
0.0,5.0,12.0,7.135091342512003
6.0,1.0,16.0,6.000767360818985
7.0,11.0,27.0,3.978962454101331
7.0,5.0,18.0,5.223135044660261
7.0,11.0,6.0,4.802823892296388
2.0,19.0,23.0,4.186323069518055
3.0,10.0,19.0,4.963630603377624
0.0,9.0,15.0,6.578487275470821
8.0,20.0,27.0,2.310625690503547
1.0,4.0,26.0,6.368856077746496
3.0,24.0,22.0,3.0253138561287067
9.0,3.0,1.0,5.043910886709969
0.0,11.0,30.0,4.939480156408374
1.0,21.0,11.0,4.180936567481158
4.0,4.0,7.0,6.970404904353395
5.0,15.0,13.0,4.166264348146694
1.0,7.0,39.0,5.172913783552763
6.0,22.0,1.0,3.3767920216081446
6.0,7.0,28.0,4.738546286116499
3.0,0.0,38.0,5.521834147427937
0.0,4.0,21.0,6.92054481368408
7.0,23.0,34.0,1.8464745601439867
9.0,25.0,24.0,1.833981537056234
9.0,7.0,5.0,4.7362236579938095
4.0,6.0,23.0,5.358173502393804
0.0,25.0,40.0,2.617427075348835
6.0,10.0,11.0,5.004648218731557
2.0,13.0,17.0,5.197090526251658
8.0,11.0,16.0,4.125626823650238
10.0,0.0,39.0,4.155136705689678
8.0,15.0,8.0,3.3910451547437845
9.0,24.0,17.0,1.9975591740643712
4.0,4.0,5.0,7.327407871053314
7.0,24.0,38.0,1.829958036854588
0.0,0.0,43.0,5.220166614647558
5.0,13.0,48.0,2.8254011508034953
6.0,0.0,48.0,4.679715763685471
8.0,17.0,19.0,2.9272931518809617
6.0,11.0,25.0,4.080777432809608
0.0,12.0,0.0,6.663498133736543
9.0,7.0,12.0,4.440573549000697
0.0,6.0,42.0,5.108811976310062
5.0,8.0,15.0,5.1926253624773295
1.0,13.0,5.0,6.204579379321123
7.0,10.0,46.0,3.748512866943642
5.0,14.0,37.0,2.937490168081341
3.0,7.0,33.0,5.056429360990317
5.0,6.0,6.0,6.366664052749051
1.0,10.0,15.0,6.376605013237599
1.0,10.0,1.0,7.59537488219134
1.0,11.0,26.0,5.124387285646766
2.0,0.0,9.0,7.398665859123848
10.0,7.0,13.0,4.301017545440464
9.0,12.0,14.0,3.7422795535863034
4.0,5.0,49.0,4.566192748784412
3.0,15.0,3.0,5.330601039723672
9.0,7.0,25.0,4.308565098069726
9.0,19.0,30.0,1.8205831222324815
4.0,0.0,49.0,5.001046718019403
3.0,17.0,3.0,5.1130416801114045
4.0,16.0,18.0,4.2087546874402335
4.0,12.0,9.0,5.254201405360848
0.0,6.0,29.0,5.977949599083621
7.0,4.0,33.0,4.6356684549267815
3.0,24.0,49.0,1.827103138756255
7.0,1.0,12.0,5.890596878076948
3.0,18.0,28.0,3.5071894619415764
7.0,5.0,32.0,4.620968839474219
4.0,0.0,10.0,7.366671590007356
5.0,13.0,25.0,3.644809216285826
7.0,3.0,23.0,5.255077911903033
2.0,4.0,29.0,5.917492140280308
9.0,18.0,27.0,2.258496046977484
1.0,25.0,46.0,1.8867924528301887
2.0,8.0,48.0,4.3283568324248884
6.0,9.0,4.0,5.544761692860282
10.0,17.0,19.0,2.8106647886572196
4.0,14.0,14.0,4.58383249450201
5.0,15.0,6.0,4.505664399856325
0.0,25.0,11.0,3.4235150528885274
8.0,18.0,31.0,1.9112910396536655
3.0,13.0,17.0,4.805198941729825
10.0,10.0,45.0,3.1133820363126516
10.0,1.0,0.0,4.994477476361536
5.0,17.0,33.0,2.665835328478426
8.0,6.0,2.0,5.270707383412951
4.0,2.0,43.0,5.201806322771112
2.0,12.0,16.0,5.377044111512318
6.0,17.0,13.0,3.4410583670442794
4.0,15.0,8.0,4.837683179704261
4.0,2.0,6.0,7.810281271096755
6.0,18.0,9.0,3.382021839468647
9.0,8.0,50.0,3.3803679087152148
0.0,12.0,41.0,4.332321510285673
3.0,23.0,25.0,3.036422824540669
7.0,4.0,2.0,5.815619392360682
0.0,17.0,24.0,4.251469739327801
5.0,16.0,49.0,2.4030153652534416
3.0,16.0,14.0,4.689978546091642
7.0,17.0,22.0,2.930384440507122
4.0,19.0,22.0,3.8051638595116852
0.0,1.0,9.0,8.44521850627311
10.0,2.0,9.0,4.977054787107388
10.0,5.0,40.0,3.9580150483738112
7.0,9.0,28.0,4.308676288635026
6.0,25.0,34.0,1.8465343866793673
5.0,3.0,11.0,6.602994797489927
10.0,2.0,24.0,4.706765486678704
0.0,2.0,40.0,5.374536019893677
5.0,2.0,23.0,5.753314443691876
4.0,5.0,28.0,5.3647376365679
3.0,15.0,34.0,3.234742651736837
3.0,15.0,24.0,4.108661506402634
2.0,11.0,38.0,4.470379628517345
5.0,7.0,18.0,5.234874168229007
10.0,14.0,9.0,3.5390548511115885
7.0,20.0,9.0,3.16915701391151
2.0,15.0,10.0,5.218201543133422
5.0,14.0,23.0,3.6975735711846824
8.0,23.0,28.0,2.1014520027260963
9.0,19.0,27.0,2.25237536203366
9.0,11.0,8.0,4.1827936398452
4.0,20.0,29.0,2.9769299890607903
6.0,13.0,28.0,3.35614759264492
8.0,0.0,15.0,5.460994728554803
7.0,17.0,1.0,3.3310455484569714
6.0,20.0,45.0,1.7265062000268363
8.0,9.0,14.0,4.5197065931849085
0.0,9.0,29.0,5.433110425834171
0.0,25.0,23.0,3.4190561738814296
9.0,25.0,46.0,1.8867924528301883
10.0,4.0,49.0,3.6407036164530737
8.0,4.0,33.0,4.48550621148664
0.0,2.0,17.0,7.634733533000216
9.0,12.0,40.0,3.132380253077892
10.0,12.0,47.0,2.666070169730492
10.0,24.0,8.0,1.875550272935376
5.0,12.0,22.0,4.0213342960983285
3.0,2.0,9.0,7.3889698432496
10.0,20.0,16.0,2.7219743437202975
1.0,7.0,26.0,5.902137534517804
1.0,23.0,34.0,3.0929214286747286
7.0,22.0,40.0,1.856856856856857
3.0,24.0,16.0,3.0253138561287067
8.0,19.0,25.0,2.567257726084586
1.0,13.0,44.0,3.961225176606324
5.0,6.0,36.0,4.834039006583534
3.0,4.0,32.0,5.557777118449627
3.0,23.0,44.0,2.2051606662416163
5.0,4.0,9.0,6.562377416251728
7.0,8.0,3.0,5.491222353194098
10.0,10.0,18.0,3.6453056821099574
5.0,14.0,27.0,3.309645524433418
3.0,18.0,16.0,4.428745347821789
8.0,9.0,30.0,3.9020424678219054
1.0,5.0,3.0,8.031216768450157
8.0,18.0,2.0,3.091824801879377
3.0,15.0,16.0,4.618519152158297
5.0,23.0,7.0,3.4214497646818085
4.0,4.0,20.0,5.883829841252725
1.0,17.0,43.0,3.16780611939076
2.0,17.0,19.0,4.57610897801333
3.0,19.0,9.0,4.471338104941125
10.0,21.0,4.0,2.4270990219006165
7.0,19.0,21.0,2.899695206428374
1.0,8.0,11.0,6.761101569642184
4.0,22.0,8.0,3.7629922879177387
3.0,4.0,43.0,4.910961338983416
2.0,13.0,24.0,4.712102329174002
4.0,14.0,32.0,3.3489214733664383
4.0,13.0,31.0,3.66213794120627
3.0,13.0,28.0,4.01617443498269
9.0,0.0,39.0,4.179973696542476
1.0,13.0,22.0,5.085502439493355
2.0,13.0,40.0,3.9831861652674823
9.0,10.0,33.0,3.6596029813859268
2.0,22.0,15.0,3.5747948560397096
8.0,6.0,27.0,4.69851506606011
0.0,5.0,49.0,4.856576262949976
1.0,4.0,36.0,5.553841397940047
3.0,15.0,36.0,3.184646049770476
5.0,1.0,3.0,7.077756702904499
8.0,15.0,26.0,2.430412665752171
9.0,21.0,21.0,2.500899817842354
6.0,14.0,35.0,2.635339455192396
10.0,25.0,1.0,1.8977020014825796
2.0,25.0,29.0,3.272106631989596
4.0,25.0,15.0,3.021551615266096
0.0,6.0,44.0,4.953058760833273
9.0,14.0,31.0,2.4213910156613765
1.0,2.0,29.0,6.326038563425139
5.0,18.0,15.0,3.8269729135576624
0.0,6.0,35.0,5.605232116486535
10.0,3.0,44.0,3.813570167010191
2.0,2.0,21.0,6.812171792003495
9.0,24.0,35.0,1.8506669688976813
8.0,7.0,15.0,4.699632268187836
6.0,13.0,43.0,2.8116406747598175
5.0,14.0,23.0,3.6975735711846824
7.0,11.0,6.0,4.802823892296388
6.0,17.0,25.0,2.7161561740502407
10.0,12.0,41.0,3.094337793290673
6.0,4.0,39.0,4.687789625234421
7.0,25.0,3.0,3.058378371520641
1.0,0.0,7.0,8.385204093742137
2.0,10.0,28.0,4.98372521483174
1.0,18.0,15.0,4.930391554953306
6.0,15.0,31.0,2.1371844130022035
3.0,16.0,36.0,3.184646049770476
10.0,1.0,33.0,4.437236667616368
9.0,15.0,24.0,2.474858685149443
6.0,6.0,20.0,5.264608876282067
9.0,23.0,38.0,1.8769801168516156
7.0,25.0,42.0,1.8264503441494588
5.0,19.0,28.0,2.903440412243229
8.0,0.0,25.0,5.018710252292005
5.0,3.0,24.0,5.658516801246406
5.0,12.0,8.0,5.069213583858764
9.0,22.0,13.0,2.2092532560522256
10.0,21.0,32.0,1.8213906256385106
4.0,9.0,30.0,4.60168946024098
1.0,20.0,19.0,4.386636734155279
10.0,11.0,28.0,3.2998168969581587
8.0,16.0,5.0,3.3725211989111945
6.0,7.0,29.0,4.67910793933866
6.0,24.0,31.0,1.8759562983923974
3.0,20.0,6.0,4.377001196649697
4.0,7.0,2.0,6.796743740913207
3.0,16.0,17.0,4.529798701126956
10.0,24.0,26.0,1.6835339854527211
6.0,7.0,16.0,5.178808205873837
2.0,5.0,27.0,5.880330880676108
2.0,4.0,33.0,5.66364369903858
10.0,17.0,1.0,3.1331264730301345
8.0,13.0,32.0,2.956204358020644
9.0,13.0,31.0,2.822448393909962
10.0,13.0,25.0,2.8227891972734724
2.0,0.0,49.0,5.001076377334152
1.0,20.0,38.0,2.899925902665955
9.0,8.0,18.0,4.069671074892801
9.0,22.0,7.0,2.1956761374501204
4.0,17.0,23.0,3.8992543138088216
7.0,12.0,42.0,3.3076379683563135
0.0,7.0,41.0,5.103176823345276
5.0,10.0,16.0,4.792236920811661
6.0,13.0,40.0,2.894338891227835
4.0,19.0,31.0,2.918247194562983
10.0,18.0,28.0,2.110374219088059
8.0,10.0,5.0,4.8420957734574595
10.0,3.0,31.0,4.496017984411627
1.0,11.0,31.0,4.898181421708159
9.0,18.0,9.0,3.0012603312573467
0.0,2.0,31.0,6.149652866529184
4.0,22.0,20.0,3.0354589094684807
1.0,19.0,48.0,2.809087220505988
10.0,13.0,38.0,2.8254630267935106
0.0,4.0,42.0,5.205745151938781
4.0,10.0,4.0,6.203628974224419
6.0,18.0,36.0,1.9533233696525565
2.0,22.0,20.0,3.681383492488648
2.0,25.0,48.0,1.86656498428545
2.0,4.0,44.0,4.847066891583536
8.0,21.0,31.0,1.8702009812324996
2.0,21.0,11.0,3.987533243004918
1.0,6.0,9.0,6.971263483619739
8.0,13.0,26.0,3.1526771336553936
2.0,23.0,39.0,2.723072073637453
9.0,4.0,34.0,4.337255868644492
4.0,12.0,15.0,4.767594534452869
7.0,0.0,38.0,4.582663087980264
1.0,16.0,11.0,5.327595234978399
2.0,19.0,24.0,4.105535776096524
4.0,21.0,23.0,3.385839168006272
4.0,6.0,5.0,6.851684810281597
6.0,17.0,48.0,1.8489544845506813
10.0,25.0,47.0,1.8951857928478109
4.0,22.0,41.0,2.6659525996254723
0.0,5.0,34.0,5.756577433425138
8.0,18.0,13.0,3.091824801879377
5.0,18.0,29.0,2.8332366772396593
1.0,6.0,28.0,5.985690395706514
0.0,0.0,16.0,7.878988641034841
5.0,16.0,33.0,2.6592118371021947
8.0,6.0,36.0,4.247900111420062
6.0,4.0,23.0,5.450531810996926
6.0,14.0,12.0,3.98406185522663
1.0,14.0,23.0,4.794548599606777
5.0,15.0,35.0,2.6112329144856155
6.0,11.0,47.0,3.3347451718223735
4.0,17.0,14.0,4.343444867835584
3.0,20.0,47.0,2.712532046208676
7.0,20.0,13.0,3.16915701391151
8.0,25.0,41.0,1.86656498428545
9.0,20.0,30.0,1.8205831222324815
6.0,23.0,23.0,2.5341584641797086
3.0,16.0,24.0,4.073585824945726
0.0,1.0,24.0,6.7338059734394635
9.0,4.0,20.0,4.78340747679864
2.0,5.0,39.0,5.018165795009774
4.0,22.0,43.0,2.371849513112564
3.0,1.0,6.0,7.8068503127400986
5.0,5.0,21.0,5.6005790969625355
4.0,24.0,30.0,2.6879711648872053
9.0,5.0,29.0,4.5824405184239145
10.0,15.0,13.0,3.1682416486221188
6.0,1.0,27.0,5.2828104300491745
8.0,14.0,39.0,2.5173749980146467
5.0,9.0,26.0,4.498921355856707
3.0,20.0,26.0,3.612007785241271
2.0,8.0,39.0,4.836287100050961
4.0,18.0,4.0,4.73976065201692
1.0,22.0,17.0,3.794971430324675
8.0,23.0,4.0,2.6466425420337276
10.0,2.0,17.0,4.893585247737796
2.0,5.0,27.0,5.880330880676108
7.0,18.0,11.0,3.277421525097606
9.0,10.0,49.0,3.1165735842765314
1.0,1.0,44.0,5.148839446704309
7.0,16.0,49.0,1.833646525193973
1.0,8.0,48.0,4.554998265654611
8.0,19.0,43.0,1.8928303303303298
5.0,12.0,9.0,4.954434213346734
3.0,1.0,34.0,5.804907326920433
7.0,6.0,0.0,5.706352528535628
8.0,11.0,30.0,3.531890507011866
10.0,24.0,35.0,1.8473934614387792
3.0,15.0,41.0,3.0849971815848276
6.0,16.0,34.0,2.02995424656607
4.0,13.0,0.0,5.45329153831692
3.0,13.0,39.0,3.7115455792911694
6.0,11.0,27.0,3.9879148594099343
7.0,12.0,3.0,4.504490174809129
3.0,4.0,0.0,7.451259033056212
8.0,0.0,26.0,4.966527197432246
4.0,6.0,26.0,5.281355142013523
1.0,20.0,3.0,4.521691934130604
10.0,14.0,42.0,2.388981099019009
2.0,6.0,41.0,4.863775549938659
3.0,23.0,43.0,2.3638740949076213
1.0,11.0,12.0,6.41989899084788
4.0,2.0,6.0,7.810281271096755
2.0,2.0,9.0,7.379184482502948
9.0,20.0,47.0,1.8913632342982434
0.0,16.0,3.0,5.40897432655143
4.0,15.0,18.0,4.242431659821554
10.0,4.0,15.0,4.672034741651732
0.0,9.0,28.0,5.4790910804687165
0.0,1.0,47.0,5.003594025975784
2.0,2.0,46.0,4.993868786655036
8.0,7.0,3.0,5.2131630872506785
1.0,8.0,43.0,4.797255962861943
1.0,0.0,39.0,5.44493228487613
0.0,20.0,1.0,4.521691934130604
6.0,24.0,3.0,3.3436198124919083
5.0,20.0,26.0,3.075218195913671
1.0,1.0,31.0,6.160521814094319
3.0,23.0,30.0,3.036422824540669
4.0,11.0,22.0,4.351731613088275
6.0,5.0,18.0,5.458637847372105
9.0,11.0,19.0,3.53302588030792
3.0,5.0,40.0,4.968500432003158
5.0,10.0,5.0,5.656003038691824
6.0,12.0,1.0,4.804669895797818
4.0,14.0,34.0,3.3354411288141566
3.0,5.0,44.0,4.701297145838928
7.0,21.0,37.0,1.8863258048651304
4.0,23.0,2.0,3.528678039358885
2.0,14.0,49.0,3.516572233147057
4.0,15.0,37.0,2.882554863243798
4.0,8.0,7.0,6.096038049251197
4.0,15.0,12.0,4.620378512910478
7.0,1.0,21.0,5.4145845949473586
7.0,4.0,29.0,4.8474662096304595
0.0,4.0,26.0,6.423756954604328
4.0,6.0,47.0,4.451061733921659
3.0,13.0,20.0,4.63947680537582
4.0,3.0,34.0,5.439118495605852
7.0,1.0,40.0,4.533001326535537
5.0,7.0,3.0,6.288334620783243
10.0,2.0,22.0,4.7495265235977335
5.0,25.0,7.0,3.4031593406593403
5.0,12.0,44.0,3.204963358217521
1.0,8.0,40.0,5.024303678677762
1.0,20.0,6.0,4.472276915881153
10.0,13.0,32.0,2.8223033968553817
5.0,16.0,8.0,4.360348762040723
8.0,13.0,0.0,4.062179307771246
4.0,25.0,10.0,3.301368568806348
5.0,24.0,48.0,1.4086221433282609
10.0,14.0,24.0,2.679167329179611
4.0,24.0,15.0,3.0253138561287067
3.0,19.0,18.0,4.213340366054392
2.0,25.0,48.0,1.86656498428545
7.0,16.0,43.0,1.8627910611032976
4.0,14.0,0.0,5.244029004590261
8.0,5.0,29.0,4.666666666666666
4.0,15.0,49.0,2.685384150702634
3.0,20.0,6.0,4.377001196649697
10.0,23.0,14.0,1.8370615416929217
2.0,22.0,6.0,3.799401544487571
10.0,23.0,6.0,1.8816590563165905
9.0,10.0,31.0,3.580334927360165
3.0,11.0,46.0,3.7380807689465656
2.0,4.0,48.0,4.690748003194221
4.0,7.0,16.0,5.463721648603904
10.0,3.0,13.0,4.822571988710744
1.0,4.0,32.0,5.937060363664076
10.0,18.0,14.0,2.978311800715891
3.0,6.0,30.0,5.333059312747186
1.0,23.0,5.0,3.5261262174771555
7.0,22.0,30.0,1.8627910611032976
6.0,1.0,5.0,6.470866868458617
6.0,6.0,21.0,5.244687709774761
8.0,22.0,6.0,2.662933267691153
2.0,9.0,8.0,6.267645432713074
2.0,22.0,1.0,3.884273150529572
3.0,13.0,39.0,3.7115455792911694
6.0,2.0,34.0,4.860944278750903
1.0,23.0,39.0,2.7156060302498335
0.0,16.0,27.0,4.025988176406161
0.0,20.0,5.0,4.521691934130604
3.0,15.0,4.0,5.330601039723672
5.0,6.0,0.0,6.492803894343896
1.0,21.0,13.0,4.147561856869135
6.0,5.0,2.0,6.264814814814813
6.0,17.0,27.0,2.5105391284512972
4.0,0.0,11.0,7.2766144197235185
0.0,24.0,13.0,3.3650614142556456
1.0,12.0,39.0,4.3563418666346365
9.0,1.0,18.0,4.967333646914311
9.0,16.0,23.0,2.569032596151525
9.0,6.0,25.0,4.530280857263997
9.0,3.0,48.0,3.7602125025755937
2.0,4.0,13.0,6.411388813018645
4.0,20.0,44.0,2.771321993054608
1.0,8.0,43.0,4.797255962861943
1.0,13.0,6.0,6.194129374314179
6.0,18.0,47.0,1.8221541618318942
9.0,10.0,29.0,3.593118657326045
2.0,15.0,29.0,3.7886583276445944
1.0,2.0,30.0,6.239306706432673
7.0,4.0,21.0,5.326840405945983
4.0,2.0,21.0,6.169375241383829
9.0,14.0,37.0,2.440857446510643
10.0,7.0,24.0,4.224615818341786
5.0,3.0,34.0,5.208548367597084
3.0,1.0,29.0,5.996511346723972
2.0,19.0,6.0,4.638356014889011
0.0,22.0,43.0,2.329283424223098
9.0,12.0,49.0,2.767638738036442
10.0,11.0,10.0,4.01389524495854
2.0,17.0,36.0,3.28944942971085
2.0,21.0,22.0,4.00015654541372
4.0,0.0,28.0,5.798404141042341
2.0,13.0,16.0,5.2529978972976625
5.0,14.0,20.0,3.8422075021474225
3.0,16.0,33.0,3.2621696400003772
2.0,23.0,13.0,3.2362114256849606
4.0,19.0,8.0,4.460618930433174
8.0,13.0,35.0,3.001931456863746
1.0,2.0,23.0,6.813875848532432
2.0,13.0,21.0,4.977723021854756
3.0,5.0,0.0,7.188574291193978
1.0,17.0,6.0,5.150752304947983
10.0,21.0,11.0,2.451362502278448
1.0,1.0,28.0,6.4054388577987345
9.0,8.0,43.0,3.545863061891465
6.0,21.0,12.0,3.2926356693490013
9.0,24.0,2.0,2.031894346854177
0.0,8.0,9.0,7.121447769628232
1.0,8.0,29.0,5.567983709825551
0.0,25.0,32.0,3.1968053677138233
3.0,4.0,4.0,7.451259033056212
1.0,16.0,26.0,4.153822222458283
10.0,3.0,42.0,3.9325682682568273
4.0,24.0,41.0,2.628998797772964
8.0,13.0,35.0,3.001931456863746
6.0,20.0,6.0,3.3910451547437845
3.0,17.0,13.0,4.67123114703464
6.0,12.0,11.0,4.605593545711024
8.0,8.0,29.0,4.169580800164656
9.0,10.0,12.0,4.161371890020871
9.0,5.0,29.0,4.5824405184239145
7.0,15.0,17.0,3.1933039131091845
2.0,13.0,32.0,4.176052007876461
9.0,8.0,29.0,4.060495762362037
6.0,13.0,36.0,3.047709923664121
6.0,23.0,16.0,2.964392520900887
7.0,25.0,11.0,3.058378371520641
2.0,2.0,11.0,7.242340585753537
3.0,24.0,26.0,3.0253138561287067
5.0,1.0,4.0,7.076002055780921
7.0,14.0,40.0,2.5345839412691675
10.0,22.0,39.0,1.8694586637224395
10.0,3.0,9.0,4.828271953318447
2.0,0.0,36.0,5.685940302455518
0.0,25.0,23.0,3.4190561738814296
2.0,1.0,17.0,7.137386339636659
4.0,19.0,16.0,4.083195548747376
5.0,3.0,2.0,7.043938653545873
5.0,13.0,8.0,4.872362022603156
4.0,19.0,12.0,4.3367799785299255
7.0,3.0,27.0,5.00671268786431
3.0,2.0,5.0,7.977857877773137
8.0,5.0,29.0,4.666666666666666
4.0,12.0,43.0,3.460131120238246
7.0,14.0,4.0,3.788704560851741
8.0,7.0,9.0,4.925390495732372
2.0,23.0,1.0,3.4716258126080985
8.0,11.0,24.0,3.8012192056309706
10.0,4.0,2.0,4.909580942444793
3.0,3.0,31.0,5.758249714114724
10.0,2.0,45.0,3.785796364306432
2.0,5.0,27.0,5.880330880676108
5.0,25.0,29.0,2.3757833951391634
5.0,23.0,49.0,1.4063632433454647
5.0,10.0,0.0,5.714800998021727
5.0,4.0,45.0,4.7753566679856965
